pmid,pub_year,stance,failure_mode,model_type,confidence,rationale,prompt_version,model
41214006,2025,Caution,misclassification,generative,0.820,"ChatGPT evaluated on diagnostic accuracy, risk assessment, and clinical decision correctness",q7_failuremode_v1,claude-sonnet-4-6
36093950,2023,Caution,none_or_unclear,unclear,0.800,"General overview of AI in psychiatry, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
41373274,2025,Caution,none_or_unclear,unclear,0.850,"General ethical framework paper, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
33975655,2021,Caution,none_or_unclear,discriminative,0.500,"General ethical/philosophical commentary on ML in psychiatry, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
38109656,2024,Caution,none_or_unclear,unclear,0.700,General ethical/governance framing; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41649326,2026,Caution,misclassification,discriminative,0.800,Biased predictions from race-corrected clinical AI models causing unfair/incorrect outputs,q7_failuremode_v1,claude-sonnet-4-6
38719605,2024,Caution,misclassification,generative,0.820,"LLMs evaluated on diagnostic accuracy rates, wrong diagnoses, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
41519097,2026,Caution,misclassification,discriminative,0.750,"Auto-contouring is segmentation/detection; risks involve incorrect contours, i.e., misclassification errors.",q7_failuremode_v1,claude-sonnet-4-6
38981659,2025,Caution,confabulation,generative,0.720,Deepfakes are AI-generated fabricated/hyper-realistic videos; focus on generated false content risks,q7_failuremode_v1,claude-sonnet-4-6
36607283,2023,Caution,misclassification,discriminative,0.850,AI detection tool evaluated for sensitivity/specificity vs human readers in cancer detection,q7_failuremode_v1,claude-sonnet-4-6
35475955,2022,Caution,none_or_unclear,unclear,0.850,"General ethical framing of healthcare ML, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
41138629,2025,Caution,misclassification,generative,0.720,"LLM chatbots producing incorrect nutritional advice; wrong outputs, not fabricated references",q7_failuremode_v1,claude-sonnet-4-6
39467645,2025,Caution,none_or_unclear,unclear,0.950,No AI failure mechanism; paper critiques robot design bias and inclusivity.,q7_failuremode_v1,claude-sonnet-4-6
39727232,2024,Caution,misclassification,both,0.850,AI classification accuracy vs radiologists; discriminative AI and generative-adjacent comparison study,q7_failuremode_v1,claude-sonnet-4-6
41950601,2026,Caution,confabulation,generative,0.820,Focuses on hallucinations and verification of AI-generated outputs in clinical nursing workflows,q7_failuremode_v1,claude-sonnet-4-6
35523534,2022,Caution,confabulation,generative,0.700,"GPT-3 text generation limitations discussed, implying fabrication/hallucination risks",q7_failuremode_v1,claude-sonnet-4-6
38457373,2024,Caution,none_or_unclear,generative,0.750,Survey study on user perceptions; no specific AI failure mechanism evaluated,q7_failuremode_v1,claude-sonnet-4-6
41429969,2026,Caution,confabulation,generative,0.720,Concerns about AI lacking accurate safety guidance and fabricating/omitting critical postoperative information,q7_failuremode_v1,claude-sonnet-4-6
38345613,2024,Caution,misclassification,generative,0.850,"ChatGPT scored lower than ENTs on clinical cases; accuracy/agreement evaluation, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
41039560,2025,Caution,misclassification,generative,0.900,LLMs evaluated on accuracy answering exam questions; wrong answers are misclassification errors,q7_failuremode_v1,claude-sonnet-4-6
38259140,2024,Caution,none_or_unclear,unclear,0.850,"General guidance/policy statement, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
36269302,2023,Caution,none_or_unclear,unclear,0.850,"Policy/ethics framing, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
33923353,2021,Caution,misclassification,discriminative,0.500,Robot sensing/NLP failures in recognizing voices and responding correctly; classification-like errors,q7_failuremode_v1,claude-sonnet-4-6
39313595,2024,Caution,misclassification,generative,0.720,"Evaluates biased/inequitable LLM outputs—wrong or skewed answers, not fabricated citations",q7_failuremode_v1,claude-sonnet-4-6
39843259,2025,Caution,none_or_unclear,discriminative,0.500,General review of AI in dentistry; no specific failure mechanism described explicitly,q7_failuremode_v1,claude-sonnet-4-6
41950599,2026,Caution,none_or_unclear,generative,0.700,Qualitative study on student AI use behaviors; no specific AI failure mechanism examined,q7_failuremode_v1,claude-sonnet-4-6
40539754,2025,Caution,misclassification,generative,0.720,LLM accuracy/comprehensiveness evaluated; incorrect info and omissions are misclassification-like errors,q7_failuremode_v1,claude-sonnet-4-6
41807129,2026,Caution,misclassification,generative,0.720,"Evaluates LLM output quality/accuracy scores; poor actionability/safety are performance deficits, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
41192885,2026,Caution,misclassification,discriminative,0.970,"AI detection software evaluated on sensitivity, FP, FN rates for aneurysm classification",q7_failuremode_v1,claude-sonnet-4-6
42060927,2026,Caution,confabulation,generative,0.700,Focus on auto-generated notes omitting narrative nuance and unfaithful documentation of patient encounters,q7_failuremode_v1,claude-sonnet-4-6
40920593,2025,Caution,none_or_unclear,unclear,0.850,"General barriers/adoption framing, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
39470812,2024,Caution,both,generative,0.850,ChatGPT never provided references (confabulation risk) and both bots gave guideline-discordant recommendations (misclassification),q7_failuremode_v1,claude-sonnet-4-6
39864474,2025,Caution,misclassification,generative,0.820,"LLM accuracy scored on correctness of dietary answers; wrong answers, not fabricated citations",q7_failuremode_v1,claude-sonnet-4-6
34772497,2022,Caution,misclassification,discriminative,0.750,"Focus on prediction models, bias, calibration errors, and poor generalization in mechanical ventilation AI",q7_failuremode_v1,claude-sonnet-4-6
37224277,2023,Caution,none_or_unclear,generative,0.750,"ethical framework paper, no specific failure mechanism empirically described",q7_failuremode_v1,claude-sonnet-4-6
35396183,2022,Caution,misclassification,discriminative,0.700,"focuses on predictive AI errors, spurious correlates, poor generalisability, subgroup failures",q7_failuremode_v1,claude-sonnet-4-6
39880490,2025,Caution,none_or_unclear,discriminative,0.550,"General critique of ML utility in hemodynamic profiling, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
40972375,2025,Caution,misclassification,discriminative,0.700,"EEG analysis AI tools with classification errors, misinterpretations, and performance concerns",q7_failuremode_v1,claude-sonnet-4-6
35271304,2022,Caution,misclassification,discriminative,0.970,DL image classifiers produce wrong cancer diagnoses under adversarial perturbations,q7_failuremode_v1,claude-sonnet-4-6
38759427,2024,Caution,none_or_unclear,generative,0.700,Exploratory dialogue assessing AI outputs; no specific failure mechanism examined,q7_failuremode_v1,claude-sonnet-4-6
34081573,2022,Caution,none_or_unclear,unclear,0.800,General discussion of AI in physiotherapy; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
34809862,2022,Caution,misclassification,discriminative,0.700,Focus on diagnostic AI imaging models with bias/generalization failures for rare diseases,q7_failuremode_v1,claude-sonnet-4-6
38936641,2024,Caution,none_or_unclear,unclear,0.800,General legal/regulatory framing; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39312237,2024,Caution,misclassification,generative,0.820,"LLMs produce biased gender predictions/representations, a systematic output bias/miscalibration issue",q7_failuremode_v1,claude-sonnet-4-6
39267172,2024,Caution,none_or_unclear,unclear,0.850,General discussion of explainability; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40788001,2025,Caution,none_or_unclear,discriminative,0.500,Legal/liability framing of AI errors; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39762808,2025,Caution,misclassification,discriminative,0.950,"ML risk-scoring models show degraded predictive performance during external validation, classic generalization failure",q7_failuremode_v1,claude-sonnet-4-6
38377725,2024,Caution,none_or_unclear,unclear,0.900,General AI adoption/implementation challenges; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38832887,2025,Caution,none_or_unclear,unclear,0.950,Survey study on public perception; no AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38261639,2024,Caution,none_or_unclear,unclear,0.850,"General overview of AI in nursing leadership, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
40780727,2025,Caution,misclassification,generative,0.820,"Evaluates accuracy/completeness of ChatGPT responses, focusing on wrong/incomplete answers not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40310666,2025,Caution,none_or_unclear,generative,0.800,Survey on LLM adoption/perceptions; no specific failure mechanism examined,q7_failuremode_v1,claude-sonnet-4-6
41501144,2026,Caution,misclassification,both,0.820,Study evaluates scoring/judgment accuracy divergence between human and AI evaluators of treatment plans,q7_failuremode_v1,claude-sonnet-4-6
41874063,2026,Caution,none_or_unclear,discriminative,0.500,Scoping review of AI/ML in audiology; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39561772,2024,Caution,misclassification,discriminative,0.850,Focuses on calibration and validation of variant effect prediction/classification models,q7_failuremode_v1,claude-sonnet-4-6
41543479,2026,Caution,none_or_unclear,unclear,0.850,General ethical/regulatory framing; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40807928,2025,Caution,none_or_unclear,generative,0.700,Review of LLM-based emotional regulation systems; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38660977,2025,Caution,none_or_unclear,generative,0.700,"Evaluates readability and content quality, no explicit fabrication or misclassification mechanism described",q7_failuremode_v1,claude-sonnet-4-6
39617779,2024,Caution,FAILED,FAILED,0.000,"ERROR: Invalid model_type: gener
ative",q7_failuremode_v1,claude-sonnet-4-6
36480026,2023,Caution,misclassification,discriminative,0.950,"DLIR underestimates CAC scores causing 8% risk category misclassification, no fabrication involved",q7_failuremode_v1,claude-sonnet-4-6
41810293,2026,Caution,misclassification,generative,0.720,"Evaluates reliability/accuracy of LLM responses and readability scores, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
37440696,2023,Caution,none_or_unclear,generative,0.800,"General bioethics framing, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
38558354,2024,Caution,none_or_unclear,generative,0.700,"General ethical/clinical implications framing, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
35393524,2023,Caution,none_or_unclear,unclear,0.950,General attitudes/perceptions study; no AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40261727,2025,Caution,confabulation,generative,0.820,AI generates inaccurate/misleading video content — fabricated or unfaithful visual scenarios,q7_failuremode_v1,claude-sonnet-4-6
39146013,2024,Caution,misclassification,generative,0.620,"Evaluates accuracy/adherence of LLM responses to guidelines, not fabrication per se",q7_failuremode_v1,claude-sonnet-4-6
35475967,2022,Caution,none_or_unclear,unclear,0.650,"General fairness/representation framing, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
41569942,2026,Caution,none_or_unclear,unclear,0.850,Philosophical/epistemological analysis of AI in EBM; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
36565465,2023,Caution,none_or_unclear,unclear,0.850,Qualitative adoption/perception study; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
